row ID,row m/z,row retention time,intensity_measure,AlgCoPs_Plate1_Well_L6_P1-B-2_01_22929.mzXML Peak area,AlgCoPs_Plate1_Well_L16_P1-B-4_01_22931.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L10_P1-A-8_01_22925.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L8_P1-A-7_01_22924.mzXML Peak area,AlgMedVibMono_Plate2_Well_L9_P1-A-7_01_22879.mzXML Peak area,AlgMedPsMono_Plate2_Well_L6_P1-B-2_01_22882.mzXML Peak area,HalCoAlgae_Plate1_Well_U7_P1-D-6_01_22957.mzXML Peak area,BacMediaAlgaMonoPlate1_WellU13_P1-C-3_01_22940.mzXML Peak area,AlgMedPsMono_Plate2_Well_L3_P1-B-1_01_22881.mzXML Peak area,BacMediaAlgaMonoPlate1_WellU15_P1-C-4_01_22941.mzXML Peak area,HalCoAlgae_Plate1_Well_U2_P1-D-5_01_22956.mzXML Peak area,AlgMedVibMono_Plate2_Well_L8_P1-A-6_01_22878.mzXML Peak area,AlgaeMono_Plate1_Well_L15_P1-A-4_01_22920.mzXML Peak area,HalMono_Plate2_Well_U5_P1-D-5_01_22911.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L5_P1-A-6_01_22923.mzXML Peak area,BactMediaCntrl_Plate2_Well_U4_P1-C-2_01_22893.mzXML Peak area,AlgCoHalo_Plate1_Well_L7_P1-B-6_01_22934.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L13_P1-A-3_01_22867.mzXML Peak area,AlgCoPs_Plate1_Well_L1_P1-B-1_01_22928.mzXML Peak area,AlgMedHalMono_Plate2_Well_L5_P1-B-5_01_22886.mzXML Peak area,AlgCoPs_Plate1_Well_L11_P1-B-3_01_22930.mzXML Peak area,PsCoAlgae_Plate1_Well_U1_P1-D-1_01_22951.mzXML Peak area,AlgCoHalo_Plate1_Well_L14_P1-B-8_01_22936.mzXML Peak area,HalMono_Plate2_Well_U10_P1-D-7_01_22913.mzXML Peak area,PsMono_Plate2_Well_U14_P1-D-4_01_22909.mzXML Peak area,HalMono_Plate2_Well_U15_P1-D-8_01_22914.mzXML Peak area,AlgaeMono_Plate1_Well_L4_P1-A-1_01_22917.mzXML Peak area,VibCoAlgae_Plate1_Well_U3_P1-C-5_01_22945.mzXML Peak area,PsCoAlgae_Plate1_Well_U16_P1-D-4_01_22954.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L3_P1-A-5_01_22922.mzXML Peak area,PsMono_Plate2_Well_U12_P1-D-3_01_22908.mzXML Peak area,VibMono_Plate2_Well_U2_P1-C-5_01_22897.mzXML Peak area,BactMediaCntrl_Plate2_Well_U16_P1-C-4_01_22895.mzXML Peak area,VibMono_Plate2_Well_U8_P1-C-6_01_22898.mzXML Peak area,HalMono_Plate2_Well_U7_P1-D-6_01_22912.mzXML Peak area,VibCoAlgae_Plate1_Well_U8_P1-C-7_01_22947.mzXML Peak area,BacMediaAlgaMonoPlate1_Well_U4_P1-C-1_01_22938.mzXML Peak area,PsCoAlgae_Plate1_Well_U11_P1-D-3_01_22953.mzXML Peak area,AlgCoHalo_Plate1_Well_L12_P1-B-7_01_22935.mzXML Peak area,PsMono_Plate2_Well_U3_P1-D-1_01_22906.mzXML Peak area,VibCoAlgae_Plate1_Well_U5_P1-C-6_01_22946.mzXML Peak area,AlgMedHalMono_Plate2_Well_L15_P1-B-8_01_22889.mzXML Peak area,VibMono_Plate2_Well_U9_P1-C-7_01_22899.mzXML Peak area,PsCoAlgae_Plate1_Well_U6_P1-D-2_01_22952.mzXML Peak area,AlgCoHalo_Plate1_Well_L2_P1-B-5_01_22933.mzXML Peak area,VibCoAlgae_Plate1_Well_U10_P1-C-8_01_22948.mzXML Peak area,BactMediaCntrl_Plate2_Well_U1_P1-C-1_01_22892.mzXML Peak area,VibMono_Plate2_Well_U11_P1-C-8_01_22900.mzXML Peak area,AlgaeMono_Plate1_Well_L9_P1-A-2_01_22918.mzXML Peak area,HalCoAlgae_Plate1_Well_U14_P1-D-7_01_22958.mzXML Peak area,BactMediaCntrl_Plate2_Well_U13_P1-C-3_01_22894.mzXML Peak area,BacMediaAlgaMonoPlate1_Well_U9_P1-C-2_01_22939.mzXML Peak area,PsMono_Plate2_Well_U6_P1-D-2_01_22907.mzXML Peak area,AlgMedVibMono_Plate2_Well_L11_P1-A-8_01_22880.mzXML Peak area,AlgMedHalMono_Plate2_Well_L7_P1-B-6_01_22887.mzXML Peak area,AlgMedPsMono_Plate2_Well_L14_P1-B-4_01_22884.mzXML Peak area,AlgMedVibMono_Plate2_Well_L2_P1-A-5_01_22877.mzXML Peak area,AlgMedHalMono_Plate2_Well_L10_P1-B-7_01_22888.mzXML Peak area,AlgaeMono_Plate1_Well_L13_P1-A-3_01_22919.mzXML Peak area,AlgaeMediaCntrl_Plate2_Well_L1_P1-A-1_01_22873.mzXML Peak area,AlgMedPsMono_Plate2_Well_L12_P1-B-3_01_22883.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L16_P1-A-4_01_22870.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L4_P1-A-2_01_22866.mzXML Peak area,AlgaeMediaCntrl_Plate2_Well_L1_P1-A-1_01_22865.mzXML Peak area,Unnamed: 67
6097,223.15486731896036,5.835453846153848,area,0.0,0.0,1870337.5385,1120646.0140000004,1616591.6685000004,0.0,63188.80800000034,0.0,0.0,51074.296999999846,0.0,617753.9495000002,197625.1344999999,0.0,1418727.636000001,360185.94100000034,426756.7569999998,3723195.506000003,0.0,0.0,0.0,0.0,353322.34100000013,0.0,0.0,0.0,303685.81299999985,0.0,0.0,641307.6170000006,0.0,0.0,0.0,0.0,0.0,0.0,50102.09249999984,0.0,165736.56000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579949.0155000006,0.0,380563.9935000002,0.0,762765.6974999977,76113.53649999986,0.0,563545.6995000003,0.0,0.0,624865.7779999995,0.0,126801.72299999994,3491331.481499999,0.0,1525739.260000001,0.0,3341142.5275000017,
6098,318.1739671037004,5.684451351351353,area,0.0,0.0,1836016.2735000013,2243531.753999999,2613028.320999999,0.0,564952.8955,286313.9339999997,0.0,346199.1315000004,0.0,1835894.2640000016,1091189.229999999,0.0,1988181.227999997,162068.99449999997,1274777.8915000006,767603.5230000005,0.0,0.0,0.0,0.0,1223361.794999999,0.0,0.0,0.0,1413859.1755000022,396656.7210000004,0.0,2333563.616999999,0.0,0.0,0.0,496110.0230000007,0.0,524418.9705000006,329032.58900000044,0.0,1112755.5725000012,0.0,404253.74649999937,0.0,852715.7330000007,0.0,738437.6155000005,577951.3774999994,380555.4985000012,24267.74800000025,1164427.9835000013,393877.5135000003,481346.9730000023,482251.7859999998,0.0,2175718.127500001,0.0,0.0,2484127.0909999995,0.0,1085467.6639999996,503567.0439999988,0.0,984171.5229999984,651207.8114999983,569392.8539999994,
6099,536.3078700474331,7.403370833333333,area,0.0,0.0,874733.858499999,947520.960000002,1309826.7149999945,0.0,99039.57400000063,0.0,0.0,0.0,0.0,804589.1360000005,334429.1869999989,0.0,1162333.6455000034,0.0,350920.0055,710103.0829999977,0.0,0.0,0.0,0.0,306662.4150000001,0.0,0.0,0.0,589752.4974999998,0.0,0.0,1205652.8825000047,0.0,0.0,0.0,145570.71400000085,0.0,144564.72100000028,0.0,0.0,23418.076999999816,0.0,146799.0370000002,0.0,33465.16099999976,0.0,0.0,169578.23949999988,0.0,36354.24150000024,455168.7875000008,58981.63699999986,0.0,0.0,0.0,1064474.3055000014,0.0,0.0,1882011.1194999972,0.0,418598.4385000013,956033.3119999992,0.0,153794.86649999942,899397.0039999998,1773067.3530000052,
6100,497.2716374551096,2.848680107526882,area,0.0,0.0,5126952.791500002,4298284.589500002,10475548.758999998,0.0,195019.5575000001,0.0,0.0,0.0,0.0,7865773.589999998,1081592.3685,0.0,12397325.777000004,0.0,635744.3845000002,3205654.0120000006,0.0,0.0,0.0,0.0,1185521.6809999994,0.0,0.0,0.0,2502633.679,302001.03449999995,0.0,8837164.115999999,0.0,0.0,0.0,661531.1700000002,0.0,871830.4524999999,0.0,0.0,1274792.5209999995,0.0,272658.2154999999,0.0,1329281.806,0.0,1050329.744,1312077.1375000002,0.0,933138.0645000006,2433692.1415000004,7459.035499999946,0.0,80175.54950000011,0.0,6545106.0925,0.0,0.0,11109311.554999998,0.0,680136.6970000002,474145.5820000001,0.0,3127468.1380000007,1075359.577,688732.381,
6102,269.6546512179905,5.94227037037037,area,0.0,0.0,604535.3879999996,0.0,527942.8455000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153894.09500000023,0.0,266411.88300000224,0.0,130761.55150000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119643.1635000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99094.20249999929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108478.21899999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87809.0209999998,0.0,0.0,0.0,0.0,0.0,
6103,220.1491480181294,6.196879569892475,area,0.0,0.0,465452.3035,1840348.628,2617001.6490000016,0.0,179789.43199999968,192370.1690000004,0.0,266795.99949999986,0.0,1806151.7099999995,1156539.9605000017,0.0,2097797.074499998,0.0,1115002.0754999989,105059.89599999996,0.0,0.0,0.0,0.0,1215142.0864999993,0.0,0.0,0.0,1002320.4494999984,14797.696000000196,0.0,1726470.2384999988,0.0,0.0,0.0,6740.090499999819,0.0,499358.81049999926,6896.578000000097,0.0,1179260.922,0.0,480967.49999999895,0.0,547247.4149999991,0.0,87158.5429999999,532888.1925000015,0.0,623833.3269999998,1062263.369000001,102716.8759999997,0.0,541794.9344999996,0.0,2069277.7999999975,0.0,0.0,1474093.6925000008,0.0,1063592.3394999993,0.0,0.0,80657.24450000038,0.0,0.0,
6104,790.4132305642833,7.331253623188407,area,0.0,0.0,1261045.147999999,142055.02249999985,1111623.8894999991,0.0,156940.36950000015,130379.95249999993,0.0,215176.03199999983,0.0,0.0,1377631.761499998,0.0,1384878.467499998,0.0,1539746.037500003,653999.2924999997,0.0,0.0,0.0,0.0,1508207.4264999975,0.0,0.0,0.0,1674657.4379999998,0.0,0.0,185000.37549999997,0.0,0.0,0.0,0.0,0.0,0.0,161264.74850000063,0.0,1312878.1435000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571602.857999999,67218.1675,0.0,286010.5860000002,0.0,0.0,0.0,0.0,0.0,0.0,1249231.2400000005,244264.82849999968,0.0,1300746.631499997,472494.670500001,551812.3234999997,
6105,499.25943388762295,5.3190592592592605,area,0.0,0.0,1018189.7044999975,391357.6610000008,1418400.9655,0.0,85527.71400000004,62774.59050000034,0.0,0.0,0.0,346132.7245000007,488210.5944999999,0.0,903282.7240000004,91200.16099999972,719210.4839999994,2676452.3174999976,0.0,0.0,0.0,0.0,611303.8025000001,0.0,0.0,0.0,1027833.2964999992,0.0,0.0,391972.82450000057,0.0,0.0,0.0,0.0,0.0,0.0,80302.72200000014,0.0,547195.9509999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230034.3064999996,0.0,919472.6124999996,0.0,322993.53899999964,112407.81099999968,0.0,300377.45849999913,0.0,0.0,508924.4229999995,0.0,523053.9770000005,3315927.0770000056,0.0,3690783.361000003,2839222.568499997,5143725.049,
6106,313.1513859675481,4.3686884615384605,area,0.0,0.0,1740215.0649999983,1682417.7650000013,2168354.003500001,0.0,238255.3160000004,74767.4825000001,0.0,71499.02749999981,0.0,1424254.6959999986,634885.7360000007,0.0,2603406.812499997,0.0,0.0,10901.88150000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700370.3954999995,189093.15549999988,0.0,1634176.7069999997,0.0,0.0,0.0,307179.4239999996,0.0,212516.5440000004,51860.20350000006,0.0,0.0,0.0,137723.51550000015,0.0,316387.8159999995,0.0,0.0,249854.68100000056,0.0,416130.4499999999,654214.2224999996,0.0,0.0,118357.80500000002,0.0,2301659.9054999994,0.0,0.0,2352881.2069999995,0.0,650627.6310000003,13882.276999999727,0.0,0.0,0.0,0.0,
6108,491.2475324358259,5.911640476190476,area,0.0,0.0,843993.0584999995,19471.395000000342,2909359.335999994,0.0,281408.0440000016,101236.74600000006,0.0,102757.43599999994,0.0,301091.2929999982,1615441.6494999952,0.0,8289904.288999988,0.0,620584.4670000017,0.0,0.0,0.0,0.0,0.0,1592205.0740000028,0.0,0.0,0.0,111422.6729999989,113171.8385000005,0.0,1819709.3615000015,0.0,0.0,0.0,0.0,0.0,133195.5689999998,0.0,0.0,2149166.391,0.0,0.0,0.0,229614.13299999997,0.0,2797437.6675000065,530307.2414999998,0.0,0.0,2525022.434999997,182143.9775000006,0.0,247319.67250000025,0.0,80812.44900000053,0.0,0.0,70173.98750000008,0.0,2035685.602499999,127155.58200000024,0.0,0.0,421948.3779999998,285333.958000002,
6109,262.1313814909562,6.351165217391305,area,0.0,0.0,1489184.8625000005,1892792.8885000004,2105891.2379999966,0.0,0.0,0.0,0.0,0.0,0.0,1700669.7550000008,141330.9114999998,0.0,1509397.5880000007,0.0,86833.60449999972,0.0,0.0,0.0,0.0,0.0,100870.4635000004,0.0,0.0,0.0,71847.6690000001,189646.2830000005,0.0,1479680.9984999998,0.0,0.0,0.0,337264.01449999923,0.0,240221.96950000004,0.0,0.0,182109.3580000001,0.0,217129.4005000001,0.0,313719.1715000002,0.0,425495.4604999993,250867.15399999983,0.0,454429.3794999993,68822.85999999986,0.0,0.0,0.0,0.0,1853863.0620000015,0.0,0.0,1594902.6025000007,0.0,141278.30400000024,0.0,0.0,0.0,0.0,0.0,
6110,242.64950000538545,6.804795098039216,area,0.0,0.0,1231393.6060000015,1059751.8660000004,1209275.1059999971,0.0,256447.0410000011,164172.34949999984,0.0,187290.71699999948,0.0,701739.9944999982,0.0,0.0,1128564.0550000025,115757.21999999932,868533.8639999992,519038.1290000011,0.0,0.0,0.0,0.0,1008096.3555000012,0.0,0.0,0.0,865174.2799999993,0.0,0.0,875615.2215000002,0.0,0.0,0.0,168470.41700000034,0.0,148464.75200000033,192576.48899999997,0.0,934209.9945000012,0.0,157133.4284999998,0.0,264436.3170000008,0.0,0.0,182708.94200000036,6634.6199999999135,240593.9510000001,924868.173500002,198693.9944999984,273409.86949999887,279574.45599999925,0.0,979494.3224999992,0.0,0.0,906988.7720000006,0.0,990361.4879999998,506337.3254999997,0.0,396638.8889999998,426172.2435000008,397659.6850000004,
6112,579.349784342448,6.914986666666666,area,0.0,0.0,1911455.0879999995,1307761.6680000008,0.0,0.0,91446.15200000007,0.0,0.0,0.0,0.0,0.0,83036.94750000036,0.0,1260135.8924999998,0.0,88817.37800000033,0.0,0.0,0.0,0.0,0.0,93622.1329999999,0.0,0.0,0.0,165200.8890000008,0.0,0.0,1401229.7304999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108652.47249999986,0.0,0.0,0.0,0.0,0.0,143614.3634999995,50831.90900000013,0.0,0.0,95725.41199999962,168415.30999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182770.72599999985,0.0,0.0,0.0,0.0,0.0,
6113,229.15341241019112,5.7991738095238095,area,0.0,0.0,4490765.158500001,544086.1110000025,2791255.278000001,0.0,0.0,0.0,0.0,175766.5245000007,0.0,0.0,0.0,0.0,0.0,1641650.0000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65113.34700000012,0.0,0.0,0.0,0.0,0.0,117908.93950000002,0.0,28706.532000000505,164459.54250000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65199.75049999986,607886.1959999962,0.0,0.0,0.0,322866.579999997,17761.67900000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8678877.739,0.0,0.0,
6115,350.68774159749347,5.289147222222222,area,0.0,0.0,1642522.598500003,193324.74000000005,60206.81999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233817.5109999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137559.24000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104510.7145,0.0,0.0,0.0,0.0,
6116,399.2595652704654,4.9130927536231885,area,0.0,0.0,717193.7995000004,122482.60549999985,1152688.549999999,0.0,477396.9524999997,281598.21900000056,0.0,272003.17999999976,0.0,118852.74950000008,0.0,0.0,2416225.122999996,375798.1650000007,2038685.9214999997,0.0,0.0,0.0,0.0,0.0,4205658.632000004,0.0,0.0,0.0,3997058.7765000034,0.0,0.0,243391.73649999936,0.0,0.0,0.0,0.0,0.0,0.0,224583.6715000006,0.0,3958160.614999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057511.0080000004,0.0,4802106.095000007,244562.50950000045,1604112.2480000006,475578.5734999995,0.0,137473.8249999994,0.0,0.0,119354.72100000044,0.0,2543448.3259999976,0.0,0.0,0.0,0.0,0.0,
6117,604.2978928024704,5.1394581081081085,area,0.0,0.0,9645.75999999991,2319893.4505000045,2444777.368,0.0,1261747.2714999972,496000.9370000008,0.0,546658.4254999992,0.0,5093730.048000001,2345771.464000002,0.0,5622524.591499999,511793.8634999986,1772210.657500001,2228755.8984999987,0.0,0.0,0.0,0.0,3475050.538999999,0.0,0.0,0.0,5230551.420499999,414250.166,0.0,4772328.703999998,0.0,0.0,0.0,806249.705999999,0.0,541392.4774999996,268302.85949999915,0.0,3655273.504999991,0.0,174953.8495,0.0,860551.5174999969,0.0,4242238.9235,771536.7505000005,1174890.372000002,907481.2460000014,5017021.270500001,728238.1254999992,1467237.2495000036,966049.6565000014,0.0,4395853.267000005,0.0,0.0,7091757.430500003,0.0,2757410.722499995,16328901.667499958,0.0,5765497.305000025,15664054.228000036,41428978.86149989,
6118,292.69173431396484,4.895257777777777,area,0.0,0.0,770760.6544999989,421581.9979999985,569415.0609999996,0.0,433356.5354999996,12807.37249999994,0.0,401084.6880000008,0.0,100233.36050000018,3816804.914000012,0.0,371349.3854999994,0.0,5267355.540499996,2517187.893499998,0.0,0.0,0.0,0.0,2937662.1980000017,0.0,0.0,0.0,3538772.8334999983,0.0,0.0,242049.14449999985,0.0,0.0,0.0,0.0,0.0,0.0,352695.1354999997,0.0,2551194.540499998,80718.80799999999,0.0,0.0,0.0,0.0,268608.8955000005,0.0,57735.60749999982,0.0,3948532.442500004,285994.44850000093,102952.7665000003,326266.7344999999,0.0,99889.80199999994,0.0,0.0,96891.3509999997,0.0,2001129.8449999972,578153.4419999981,0.0,1901153.074999996,518936.86449999904,530227.6099999987,
6121,240.1522910378196,5.205815151515152,area,0.0,0.0,1449371.2955,505203.86550000025,864898.2934999999,0.0,0.0,0.0,0.0,0.0,0.0,238327.3560000001,0.0,0.0,986328.2149999992,151155.60200000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152825.76799999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300987.08749999973,0.0,0.0,0.0,464863.306,0.0,0.0,192692.12100000045,0.0,0.0,165265.9475000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6122,286.1434722900391,9.458703333333334,area,0.0,0.0,648966.2470000016,2350395.1924999934,1174375.724500001,0.0,0.0,0.0,0.0,0.0,0.0,1896073.3384999984,0.0,0.0,1170267.428500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115038.94899999983,0.0,2088882.758000013,0.0,0.0,0.0,116360.03299999944,0.0,134287.32450000176,0.0,0.0,0.0,0.0,121116.1019999999,0.0,230339.72050000183,0.0,0.0,122222.18250000128,0.0,188530.28799999808,0.0,0.0,0.0,0.0,0.0,2062631.4689999933,0.0,0.0,2168065.6484999945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6123,668.3614685058594,6.092215333333334,area,0.0,0.0,435554.7735000014,383479.3385000001,977742.4945000026,0.0,284142.7195000006,0.0,0.0,0.0,0.0,460399.5610000017,845399.4659999952,0.0,770272.126500003,0.0,829430.5094999962,2966581.816499995,0.0,0.0,0.0,0.0,1040587.5304999972,0.0,0.0,0.0,1345971.5620000088,0.0,0.0,463963.7739999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023598.3785000036,0.0,0.0,0.0,0.0,0.0,390865.8410000001,0.0,354186.89449999895,0.0,1174348.4424999969,0.0,440292.8320000012,164530.73799999998,0.0,425583.5000000007,0.0,0.0,717366.5929999972,0.0,952884.9289999998,5511010.24600002,0.0,3836770.6134999976,4697883.271999993,16253199.965999976,
6125,229.15386076896425,6.84039301075269,area,0.0,0.0,1864810.5520000008,1236945.3360000022,2812581.3489999967,0.0,602018.3445000005,170477.44349999982,0.0,212439.9229999995,0.0,1323160.576499998,0.0,0.0,1426134.4040000022,355793.54000000027,1950895.5914999987,4191599.105499997,0.0,0.0,0.0,0.0,1580674.1345000006,0.0,0.0,0.0,1528395.6824999994,82683.2295000003,0.0,2396545.230500001,0.0,0.0,0.0,127099.72700000068,0.0,94480.32200000048,203198.93399999992,0.0,1797899.102499999,0.0,107620.5819999998,0.0,318992.39450000075,0.0,0.0,93191.62250000022,556031.1444999991,129939.4329999995,1583251.014000001,470922.19949999946,618946.4125000014,408998.3374999996,0.0,2272053.3955,0.0,0.0,0.0,0.0,1460287.661,0.0,0.0,1904130.337999998,0.0,0.0,
6126,347.69277038574216,6.64572,area,0.0,0.0,255974.86699999787,0.0,0.0,0.0,19918.113500000203,0.0,0.0,198884.41699999975,0.0,0.0,107978.6915000002,0.0,49096.8664999997,0.0,173205.9120000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152044.1430000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98129.32100000013,224409.60499999896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63205.63349999866,0.0,0.0,0.0,0.0,0.0,
6127,326.2066624082368,6.126846551724139,area,0.0,0.0,2689018.773000003,2039162.7334999985,3111434.324500002,0.0,250944.40849999973,0.0,0.0,148145.70950000035,0.0,1727195.808999999,1493152.2684999998,0.0,3659265.179499999,12250.980000000089,0.0,2047817.9795000013,0.0,0.0,0.0,0.0,1560005.0990000006,0.0,0.0,0.0,1802741.0285000005,128487.11400000018,0.0,2463820.963500001,0.0,0.0,0.0,169682.57950000025,0.0,143821.36249999973,11994.082500000004,0.0,1551802.070000001,0.0,118806.99999999972,0.0,254573.97099999996,0.0,1429341.109499999,164543.2940000003,0.0,317729.4824999998,1792098.3995000024,11992.822499999833,162549.66650000063,51697.22850000018,0.0,1972622.8479999995,0.0,0.0,0.0,0.0,1532459.7580000006,0.0,0.0,0.0,0.0,0.0,
6128,380.69002239520734,5.967297435897435,area,0.0,0.0,658492.7934999999,677669.2430000011,826129.1955000004,0.0,173810.5335000006,0.0,0.0,0.0,0.0,581514.190000002,800001.8800000001,0.0,657300.8495000019,0.0,720277.0244999991,783385.5059999991,0.0,0.0,0.0,0.0,545313.4700000025,0.0,0.0,0.0,555340.0304999999,0.0,0.0,626138.4544999998,0.0,0.0,0.0,55245.14850000043,0.0,0.0,69931.60749999974,0.0,552330.108999998,0.0,0.0,0.0,102832.67349999976,0.0,153706.83649999963,57916.17800000036,0.0,86011.48650000036,731803.0845000017,109578.51249999988,0.0,108122.93150000024,0.0,605006.1969999989,0.0,0.0,918021.6585000004,0.0,642286.0719999992,0.0,0.0,908782.3374999956,0.0,0.0,
6131,263.17320844862195,2.796999074074074,area,0.0,0.0,6108135.900000004,1591241.8755000003,4381232.642999998,0.0,73147.90149999998,7983.277500000057,0.0,236057.4665,0.0,447232.6165000001,0.0,0.0,3848634.2545000007,172742.89350000015,9618665.535500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10511920.574499998,0.0,0.0,1887859.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180312.2865000002,0.0,0.0,0.0,1687859.6635000005,0.0,0.0,254425.788,0.0,0.0,587868.3040000001,0.0,3788540.972,0.0,0.0,0.0,0.0,14721.224000000007,
6132,301.223393758138,6.620444444444447,area,0.0,0.0,492149.9159999999,671812.6815000029,899542.4324999978,107023.92300000056,0.0,0.0,0.0,0.0,0.0,824425.7934999947,0.0,0.0,554019.8910000011,0.0,0.0,585832.0304999975,0.0,125438.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578618.6714999969,0.0,0.0,0.0,0.0,0.0,74955.42700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96037.7199999999,136308.45699999933,0.0,0.0,108200.06700000077,0.0,0.0,880473.6614999991,136913.81399999972,0.0,894517.4854999997,71446.50949999999,0.0,575144.452499999,85603.55699999974,449170.67500000016,0.0,502714.65500000055,
6134,351.22020000881616,7.081116666666668,area,0.0,0.0,38712.598000000144,1193983.8139999984,208867.9319999993,0.0,397547.169,243114.16649999964,0.0,320054.6265000002,0.0,800407.2980000002,1343225.0335000043,0.0,117270.55349999944,95794.17349999952,1453286.477,1869241.9904999991,0.0,0.0,0.0,0.0,1426963.5209999958,0.0,0.0,0.0,16204.629500000015,57075.64300000013,0.0,631360.8725000015,0.0,0.0,0.0,86399.37099999977,0.0,66519.34099999993,343504.03250000015,0.0,1420030.8475000032,0.0,58769.54050000025,0.0,151682.61599999957,0.0,0.0,73808.5890000001,200695.6800000005,148819.41249999937,1459332.0079999992,252313.33300000065,311750.0265000002,431836.3819999994,0.0,13087.931500000272,0.0,0.0,1733340.0944999964,0.0,1423538.3799999957,1995713.188499997,0.0,1421580.8414999994,1733244.4705000012,1490275.4784999995,
6135,203.11755413479275,6.3568546296296295,area,0.0,0.0,784504.7809999993,1239756.0115000005,758865.4590000004,0.0,0.0,0.0,0.0,0.0,0.0,1987094.2690000008,0.0,0.0,1044216.4090000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254664.3820000004,0.0,1107455.3440000005,0.0,698739.5745000001,0.0,549869.7034999996,0.0,304786.3469999993,0.0,0.0,0.0,0.0,366899.4369999997,0.0,578425.9864999998,0.0,0.0,267334.26950000005,0.0,874849.7519999971,0.0,0.0,0.0,0.0,0.0,2051551.234500001,0.0,13468.724999999824,1889532.6124999984,14806.91700000026,0.0,0.0,0.0,0.0,0.0,0.0,
6136,249.13934199015296,2.8722305555555554,area,0.0,0.0,3428861.1730000013,2788101.060999999,5727846.370500001,0.0,38575.10249999995,0.0,0.0,0.0,0.0,4107391.2625000007,839431.5519999998,0.0,6556481.118500001,0.0,449748.187,16585.882499999898,0.0,0.0,0.0,0.0,877647.2109999999,0.0,0.0,0.0,1053125.5584999998,96623.97500000012,0.0,4176848.565000002,0.0,0.0,0.0,362141.6875000001,0.0,434000.1205000002,0.0,0.0,807313.7944999996,0.0,0.0,0.0,696678.0280000003,0.0,484897.55999999976,660555.0245,0.0,459563.3445000002,1310028.0820000002,0.0,0.0,0.0,0.0,3908381.333,0.0,0.0,4736853.073499999,0.0,547513.5165,0.0,0.0,0.0,0.0,0.0,
